fw,mver,lts,dst_name,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,step,stored_timestamp
5130,2.6.4,31,198.41.0.4,4,198.41.0.4,10.99.0.12,ICMP,57.0,32,"[{'rtt': 14.537165}, {'rtt': 14.261217}, {'rtt': 15.298578}]",0,3,3,14.261217,15.298578,14.698986666666665,1009,1002412,1789353197,Ping,170.133.2.182,ping,240,1789353304
5080,2.6.2,0,198.41.0.4,4,198.41.0.4,192.168.1.85,ICMP,58.0,32,"[{'rtt': 10.651347}, {'rtt': 11.026577}, {'rtt': 11.6697}]",0,3,3,10.651347,11.6697,11.115874666666665,1009,1002421,1789353237,Ping,63.135.72.132,ping,240,1789353296
5020,2.2.1,23,198.41.0.4,4,198.41.0.4,45.86.125.102,ICMP,51.0,32,"[{'rtt': 14.06617}, {'rtt': 12.541157}, {'rtt': 13.462513}]",0,3,3,12.541157,14.06617,13.356613333333334,1009,1002432,1789353212,Ping,45.86.125.102,ping,240,1789353256
5080,2.6.3,44,198.41.0.4,4,198.41.0.4,89.150.143.117,ICMP,57.0,32,"[{'rtt': 15.762018}, {'rtt': 15.615639}, {'rtt': 14.792451}]",0,3,3,14.792451,15.762018,15.390036,1009,1002452,1789353191,Ping,89.150.143.117,ping,240,1789353282
5080,2.6.3,72,198.41.0.4,4,198.41.0.4,10.102.62.21,ICMP,53.0,32,"[{'rtt': 17.598925}, {'rtt': 18.057074}, {'rtt': 18.113647}]",0,3,3,17.598925,18.113647,17.923215333333335,1009,1002466,1789353229,Ping,81.201.48.25,ping,240,1789353283
5130,2.6.4,5,198.41.0.4,4,198.41.0.4,172.19.0.2,ICMP,55.0,32,"[{'rtt': 6.310934}, {'rtt': 6.329693}, {'rtt': 6.56706}]",0,3,3,6.310934,6.56706,6.402562333333333,1009,1002468,1789353181,Ping,86.94.39.4,ping,240,1789353228
5080,2.6.2,104515110,198.41.0.4,4,198.41.0.4,172.16.5.4,ICMP,57.0,32,"[{'rtt': 10.008389}, {'rtt': 10.162352}, {'rtt': 10.658482}]",0,3,3,10.008389,10.658482,10.276407666666666,1009,1002473,1789353195,Ping,212.24.192.21,ping,240,1789353270
5090,2.6.4,18,198.41.0.4,4,198.41.0.4,192.168.56.11,ICMP,59.0,32,"[{'rtt': 29.476126}, {'rtt': 28.749905}, {'rtt': 28.503943}]",0,3,3,28.503943,29.476126,28.909991333333334,1009,1002525,1789353234,Ping,82.65.196.36,ping,240,1789353281
5120,2.6.4,3,198.41.0.4,4,198.41.0.4,172.31.1.0,ICMP,55.0,32,"[{'rtt': 17.441514}, {'rtt': 19.126481}, {'rtt': 20.35721}]",0,3,3,17.441514,20.35721,18.97506833333333,1009,1002526,1789353230,Ping,174.160.4.224,ping,240,1789353294
5120,2.6.4,22,198.41.0.4,4,198.41.0.4,192.168.1.131,ICMP,53.0,32,"[{'rtt': 34.060747}, {'rtt': 34.210318}, {'rtt': 34.603266}]",0,3,3,34.060747,34.603266,34.29144366666666,1009,1002549,1789353213,Ping,85.49.251.75,ping,240,1789353253
5020,2.3.2,45,198.41.0.4,4,198.41.0.4,192.168.178.111,ICMP,59.0,32,"[{'rtt': 22.80507}, {'rtt': 20.805714}, {'rtt': 20.956754}]",0,3,3,20.805714,22.80507,21.522512666666668,1009,1002566,1789353201,Ping,80.141.227.56,ping,240,1789353278
5020,2.3.2,22,198.41.0.4,4,198.41.0.4,10.126.141.69,ICMP,55.0,32,"[{'rtt': 11.293012}, {'rtt': 11.866321}, {'rtt': 12.096755}]",0,3,3,11.293012,12.096755,11.752029333333333,1009,1002570,1789353234,Ping,138.201.59.155,ping,240,1789353277
5020,2.2.1,7,198.41.0.4,4,198.41.0.4,194.153.151.222,ICMP,52.0,32,"[{'rtt': 8.734091}, {'rtt': 8.502608}, {'rtt': 8.119238}]",0,3,3,8.119238,8.734091,8.451979,1009,1002588,1789353230,Ping,194.153.151.222,ping,240,1789353283
5020,2.2.1,153,198.41.0.4,4,198.41.0.4,192.168.4.52,ICMP,47.0,20,"[{'rtt': 173.758958}, {'rtt': 170.742083}, {'rtt': 170.96474}]",0,3,3,170.742083,173.758958,171.821927,1009,1002685,1789353238,Ping,115.186.214.113,ping,240,1789353263
5120,2.6.4,12,198.41.0.4,4,198.41.0.4,10.0.48.247,ICMP,52.0,32,"[{'rtt': 24.956331}, {'rtt': 24.937604}, {'rtt': 25.173255}]",0,3,3,24.937604,25.173255,25.022396666666666,1009,1002749,1789353214,Ping,92.167.4.74,ping,240,1789353267
5080,2.6.2,16,198.41.0.4,4,198.41.0.4,63.222.105.13,ICMP,57.0,32,"[{'rtt': 30.579266}, {'rtt': 30.778658}, {'rtt': 30.771146}]",0,3,3,30.579266,30.778658,30.70969,1009,1002754,1789353222,Ping,63.222.105.13,ping,240,1789353274
5080,2.6.3,25,198.41.0.4,4,198.41.0.4,192.168.88.158,ICMP,52.0,32,"[{'rtt': 28.866551}, {'rtt': 28.607487}, {'rtt': 30.408856}]",0,3,3,28.607487,30.408856,29.294297999999998,1009,1002755,1789353233,Ping,79.98.77.220,ping,240,1789353279
5120,2.6.4,61,198.41.0.4,4,198.41.0.4,192.168.89.48,ICMP,56.0,32,"[{'rtt': 8.093336}, {'rtt': 8.269221}, {'rtt': 8.441042}]",0,3,3,8.093336,8.441042,8.267866333333334,1009,1002778,1789353234,Ping,90.222.117.100,ping,240,1789353238
5080,2.6.3,17,198.41.0.4,4,198.41.0.4,192.168.0.3,ICMP,54.0,32,"[{'rtt': 174.563902}, {'rtt': 174.128262}, {'rtt': 174.241713}]",0,3,3,174.128262,174.563902,174.31129233333334,1009,1002816,1789353228,Ping,201.238.129.77,ping,240,1789353285
5130,2.6.4,38,198.41.0.4,4,198.41.0.4,10.21.21.252,ICMP,55.0,32,"[{'rtt': 19.55404}, {'rtt': 18.485809}, {'rtt': 18.493474}]",0,3,3,18.485809,19.55404,18.844441,1009,1002827,1789353209,Ping,90.48.34.114,ping,240,1789353291
5020,2.2.1,107,198.41.0.4,4,198.41.0.4,192.168.178.16,ICMP,50.0,32,"[{'rtt': 43.969151}, {'rtt': 46.915525}, {'rtt': 46.344198}]",0,3,3,43.969151,46.915525,45.742957999999994,1009,1002855,1789353190,Ping,92.224.230.3,ping,240,1789353441
5080,2.6.2,60,198.41.0.4,4,198.41.0.4,172.18.0.2,ICMP,56.0,32,"[{'rtt': 10.172148}, {'rtt': 10.28574}, {'rtt': 9.322464}]",0,3,3,9.322464,10.28574,9.926784,1009,1002900,1789353189,Ping,212.93.98.243,ping,240,1789353235
5030,2.4.0,8479863,198.41.0.4,4,198.41.0.4,96.126.70.21,ICMP,54.0,32,"[{'rtt': 37.964565}, {'rtt': 37.71951}, {'rtt': 37.669139}]",0,3,3,37.669139,37.964565,37.78440466666667,1009,1002903,1789353194,Ping,96.126.70.21,ping,240,1789353239
5120,2.6.4,36,198.41.0.4,4,198.41.0.4,192.168.88.2,ICMP,52.0,32,"[{'rtt': 170.791025}, {'rtt': 170.541441}, {'rtt': 170.875817}]",0,3,3,170.541441,170.875817,170.7360943333333,1009,1002924,1789353183,Ping,103.95.115.126,ping,240,1789353200
5030,2.4.0,26,198.41.0.4,4,198.41.0.4,10.30.8.207,ICMP,53.0,32,"[{'rtt': 31.321049}, {'rtt': 31.366943}, {'rtt': 32.172344}]",0,3,3,31.321049,32.172344,31.620111999999995,1009,1002963,1789353217,Ping,185.2.108.4,ping,240,1789353249
5080,2.4.0,55,198.41.0.4,4,198.41.0.4,192.168.5.3,ICMP,57.0,32,"[{'rtt': 26.489343}, {'rtt': 18.584184}, {'rtt': 22.836476}]",0,3,3,18.584184,26.489343,22.636667666666668,1009,1003040,1789353192,Ping,153.66.161.209,ping,240,1789353265
5030,2.4.0,87074268,198.41.0.4,4,198.41.0.4,172.16.73.40,ICMP,58.0,32,"[{'rtt': 41.427387}, {'rtt': 40.231158}, {'rtt': 41.139893}]",0,3,3,40.231158,41.427387,40.93281266666667,1009,1003048,1789353198,Ping,164.215.72.96,ping,240,1789353676
5080,2.6.2,27,198.41.0.4,4,198.41.0.4,172.16.50.100,ICMP,51.0,32,"[{'rtt': 183.440793}, {'rtt': 183.191186}, {'rtt': 183.397681}]",0,3,3,183.191186,183.440793,183.34322,1009,1003054,1789353237,Ping,197.155.226.142,ping,240,1789353272
5080,2.4.0,34,198.41.0.4,4,198.41.0.4,192.168.188.100,ICMP,55.0,32,"[{'rtt': 70.678975}, {'rtt': 89.493528}, {'rtt': 68.199038}]",0,3,3,68.199038,89.493528,76.123847,1009,1003095,1789353224,Ping,151.59.154.90,ping,240,1789353254
5080,2.6.2,77287418,198.41.0.4,4,198.41.0.4,192.168.149.91,ICMP,58.0,32,"[{'rtt': 21.037865}, {'rtt': 20.668062}, {'rtt': 20.45757}]",0,3,3,20.45757,21.037865,20.721165666666668,1009,1003113,1789353187,Ping,185.80.28.8,ping,240,1789354531
5120,2.6.4,7,198.41.0.4,4,198.41.0.4,192.168.9.248,ICMP,58.0,32,"[{'rtt': 2.299347}, {'rtt': 2.415628}, {'rtt': 2.079473}]",0,3,3,2.079473,2.415628,2.264816,1009,1003158,1789353197,Ping,45.137.91.10,ping,240,1789353269
5080,2.6.3,8,198.41.0.4,4,198.41.0.4,192.168.13.37,ICMP,59.0,32,"[{'rtt': 19.071208}, {'rtt': 18.675689}, {'rtt': 19.353635}]",0,3,3,18.675689,19.353635,19.03351066666667,1009,1003200,1789353183,Ping,82.66.30.182,ping,240,1789353297
5040,2.4.1,304,198.41.0.4,4,198.41.0.4,200.10.228.144,ICMP,48.0,32,"[{'rtt': 247.676411}, {'rtt': 248.008014}, {'rtt': 247.420896}]",0,3,3,247.420896,248.008014,247.70177366666667,1009,1003217,1789353207,Ping,200.10.228.144,ping,240,1789353257
5080,2.6.2,65,198.41.0.4,4,198.41.0.4,192.168.1.20,ICMP,59.0,32,"[{'rtt': 37.302635}, {'rtt': 33.179402}, {'rtt': 36.023266}]",0,3,3,33.179402,37.302635,35.501767666666666,1009,1003230,1789353215,Ping,82.65.186.186,ping,240,1789353266
5040,2.4.1,18,198.41.0.4,4,198.41.0.4,192.168.1.33,ICMP,52.0,20,"[{'rtt': 28.165638}, {'rtt': 28.594283}, {'rtt': 28.817825}]",0,3,3,28.165638,28.817825,28.525915333333334,1009,1003249,1789353185,Ping,45.238.189.66,ping,240,1789353282
5080,2.6.3,62,198.41.0.4,4,198.41.0.4,178.17.7.25,ICMP,57.0,32,"[{'rtt': 23.599386}, {'rtt': 25.767571}, {'rtt': 28.594488}]",0,3,3,23.599386,28.594488,25.987148333333334,1009,1003257,1789353234,Ping,178.17.7.25,ping,240,1789353246
5040,2.4.1,60,198.41.0.4,4,198.41.0.4,172.18.70.101,ICMP,51.0,32,"[{'rtt': 28.777704}, {'rtt': 27.821009}, {'rtt': 27.703026}]",0,3,3,27.703026,28.777704,28.100579666666665,1009,1003302,1789353220,Ping,93.125.106.146,ping,240,1789353277
5080,2.6.2,17628245,198.41.0.4,4,198.41.0.4,172.16.14.2,ICMP,57.0,32,"[{'rtt': 33.291308}, {'rtt': 33.23697}, {'rtt': 33.045489}]",0,3,3,33.045489,33.291308,33.19125566666667,1009,1003318,1789353191,Ping,84.253.250.102,ping,240,1789353315
5080,2.6.3,44,198.41.0.4,4,198.41.0.4,192.168.15.106,ICMP,53.0,32,"[{'rtt': 31.961581}, {'rtt': 31.519539}, {'rtt': 31.939979}]",0,3,3,31.519539,31.961581,31.807033,1009,1003350,1789353196,Ping,78.80.47.35,ping,240,1789353282
5130,2.6.4,20,198.41.0.4,4,198.41.0.4,10.0.1.10,ICMP,58.0,32,"[{'rtt': 3.6533}, {'rtt': 2.664213}, {'rtt': 3.488916}]",0,3,3,2.664213,3.6533,3.2688096666666664,1009,1003374,1789353199,Ping,13.60.197.15,ping,240,1789353302
5130,2.6.4,38,198.41.0.4,4,198.41.0.4,10.0.1.11,ICMP,55.0,32,"[{'rtt': 2.48533}, {'rtt': 2.093738}, {'rtt': 2.886804}]",0,3,3,2.093738,2.886804,2.4886239999999997,1009,1003377,1789353206,Ping,13.42.33.75,ping,240,1789353300
5130,2.6.4,11,198.41.0.4,4,198.41.0.4,10.0.0.152,ICMP,53.0,32,"[{'rtt': 0.615891}, {'rtt': 0.526411}, {'rtt': 0.631943}]",0,3,3,0.526411,0.631943,0.591415,1009,1003382,1789353186,Ping,122.248.216.253,ping,240,1789353372
5130,2.6.4,17,198.41.0.4,4,198.41.0.4,10.0.1.73,ICMP,51.0,32,"[{'rtt': 102.816626}, {'rtt': 102.26647}, {'rtt': 102.49082}]",0,3,3,102.26647,102.816626,102.52463866666666,1009,1003383,1789353198,Ping,13.211.143.215,ping,240,1789353249
5130,2.6.4,43,198.41.0.4,4,198.41.0.4,10.0.0.80,ICMP,57.0,32,"[{'rtt': 6.186751}, {'rtt': 5.479396}, {'rtt': 5.416372}]",0,3,3,5.416372,6.186751,5.694173,1009,1003388,1789353236,Ping,34.219.142.39,ping,240,1789353253
5130,2.6.4,13,198.41.0.4,4,198.41.0.4,192.168.175.195,ICMP,56.0,32,"[{'rtt': 8.676397}, {'rtt': 8.722274}, {'rtt': 8.448271}]",0,3,3,8.448271,8.722274,8.615647333333333,1009,1003395,1789353208,Ping,94.31.70.55,ping,240,1789353261
5080,2.4.1,9,198.41.0.4,4,198.41.0.4,83.137.32.53,ICMP,53.0,32,"[{'rtt': 23.955342}, {'rtt': 23.98797}, {'rtt': 24.088519}]",0,3,3,23.955342,24.088519,24.010610333333336,1009,1003396,1789353204,Ping,83.137.32.53,ping,240,1789353258
5110,2.6.4,50,198.41.0.4,4,198.41.0.4,10.0.0.5,ICMP,53.0,32,"[{'rtt': 8.395935}, {'rtt': 8.424763}, {'rtt': 7.988647}]",0,3,3,7.988647,8.424763,8.269781666666667,1009,1003400,1789353183,Ping,172.205.131.72,ping,240,1789353268
5020,2.3.2,42,198.41.0.4,4,198.41.0.4,172.17.0.3,ICMP,54.0,32,"[{'rtt': 18.006333}, {'rtt': 17.279778}, {'rtt': 18.084981}]",0,3,3,17.279778,18.084981,17.790364,1009,1003402,1789353238,Ping,78.108.96.234,ping,240,1789353324
5040,2.4.1,9684855,198.41.0.4,4,198.41.0.4,192.168.2.105,ICMP,52.0,32,"[{'rtt': 21.383676}, {'rtt': 22.486879}, {'rtt': 22.379985}]",0,3,3,21.383676,22.486879,22.083513333333332,1009,1003425,1789353190,Ping,104.207.130.195,ping,240,1789353904
5040,2.4.1,10,198.41.0.4,4,198.41.0.4,212.91.8.41,ICMP,56.0,32,"[{'rtt': 21.436678}, {'rtt': 21.255631}, {'rtt': 21.415584}]",0,3,3,21.255631,21.436678,21.369297666666668,1009,1003453,1789353196,Ping,212.91.8.41,ping,240,1789353264
5080,2.6.2,56,198.41.0.4,4,198.41.0.4,172.17.0.3,ICMP,57.0,32,"[{'rtt': 14.777338}, {'rtt': 14.266916}, {'rtt': 15.108762}]",0,3,3,14.266916,15.108762,14.717672,1009,1003473,1789353211,Ping,195.32.10.3,ping,240,1789353283
5080,2.6.2,908605,198.41.0.4,4,198.41.0.4,94.158.46.140,ICMP,57.0,32,"[{'rtt': 39.155287}, {'rtt': 39.054613}, {'rtt': 39.083688}]",0,3,3,39.054613,39.155287,39.097862666666664,1009,1003493,1789353202,Ping,94.158.46.140,ping,240,1789353266
5040,2.4.1,2,198.41.0.4,4,198.41.0.4,10.4.250.48,ICMP,51.0,32,"[{'rtt': 23.5327}, {'rtt': 23.187276}, {'rtt': 23.758712}]",0,3,3,23.187276,23.758712,23.492896000000002,1009,1003547,1789353234,Ping,185.14.178.170,ping,240,1789353297
5130,2.6.4,46,198.41.0.4,4,198.41.0.4,192.168.101.11,ICMP,53.0,32,"[{'rtt': 32.481147}, {'rtt': 32.617845}, {'rtt': 32.357267}]",0,3,3,32.357267,32.617845,32.48541966666667,1009,1003553,1789353211,Ping,31.204.217.124,ping,240,1789353357
5040,2.4.1,0,198.41.0.4,4,198.41.0.4,172.17.0.2,ICMP,53.0,20,"[{'rtt': 48.009199}, {'rtt': 46.694227}, {'rtt': 46.732523}]",0,3,3,46.694227,48.009199,47.145316333333334,1009,1003574,1789353201,Ping,74.222.64.16,ping,240,1789353263
5040,2.4.1,48,198.41.0.4,4,198.41.0.4,10.10.101.7,ICMP,52.0,20,"[{'rtt': 33.159259}, {'rtt': 34.192729}, {'rtt': 34.164692}]",0,3,3,33.159259,34.192729,33.83889333333334,1009,1003608,1789353220,Ping,47.195.143.27,ping,240,1789354483
5040,2.4.1,350,198.41.0.4,4,198.41.0.4,10.31.1.183,ICMP,56.0,20,"[{'rtt': 16.211836}, {'rtt': 14.380702}, {'rtt': 14.073186}]",0,3,3,14.073186,16.211836,14.888574666666665,1009,1003608,1789353218,Ping,108.21.130.95,ping,240,1789353588
5080,2.6.2,49,198.41.0.4,4,198.41.0.4,192.168.24.213,ICMP,53.0,32,"[{'rtt': 13.874348}, {'rtt': 13.404726}, {'rtt': 12.580915}]",0,3,3,12.580915,13.874348,13.286662999999999,1009,1003609,1789353209,Ping,86.52.118.195,ping,240,1789353241
5040,2.4.1,39,198.41.0.4,4,198.41.0.4,192.168.7.113,ICMP,53.0,32,"[{'rtt': 8.079874}, {'rtt': 7.950801}, {'rtt': 11.620016}]",0,3,3,7.950801,11.620016,9.216897000000001,1009,1003616,1789353206,Ping,199.47.254.252,ping,240,1789353357
5040,2.4.1,3,198.41.0.4,4,198.41.0.4,10.0.112.25,ICMP,50.0,32,"[{'rtt': 96.210026}, {'rtt': 94.404196}, {'rtt': 94.581814}]",0,3,3,94.404196,96.210026,95.06534533333333,1009,1003635,1789353190,Ping,58.8.212.100,ping,240,1789353265
5040,2.4.1,1,198.41.0.4,4,198.41.0.4,192.168.1.26,ICMP,50.0,32,"[{'rtt': 188.392093}, {'rtt': 188.683782}, {'rtt': 188.537833}]",0,3,3,188.392093,188.683782,188.53790266666667,1009,1003636,1789353192,Ping,103.253.132.174,ping,240,1789353257
5130,2.6.4,21,198.41.0.4,4,198.41.0.4,172.30.0.2,ICMP,51.0,32,"[{'rtt': 28.239756}, {'rtt': 29.095882}, {'rtt': 28.892335}]",0,3,3,28.239756,29.095882,28.74265766666667,1009,1003694,1789353226,Ping,193.147.105.1,ping,240,1789353249
5040,2.4.1,7,198.41.0.4,4,198.41.0.4,172.17.0.3,ICMP,55.0,32,"[{'rtt': 7.801317}, {'rtt': 7.419957}, {'rtt': 6.81628}]",0,3,3,6.81628,7.801317,7.345851333333333,1009,1003718,1789353223,Ping,185.59.220.139,ping,240,1789353280
5040,2.4.1,22,198.41.0.4,4,198.41.0.4,192.168.0.2,ICMP,59.0,32,"[{'rtt': 26.680832}, {'rtt': 26.674552}, {'rtt': 26.253785}]",0,3,3,26.253785,26.680832,26.53638966666667,1009,1003729,1789353201,Ping,82.65.239.94,ping,240,1789353296
5080,2.6.2,42,198.41.0.4,4,198.41.0.4,63.222.216.5,ICMP,58.0,32,"[{'rtt': 9.509624}, {'rtt': 9.059145}, {'rtt': 9.340705}]",0,3,3,9.059145,9.509624,9.303158,1009,1003737,1789353225,Ping,63.222.216.5,ping,240,1789353242
5080,2.6.2,49,198.41.0.4,4,198.41.0.4,101.53.133.86,ICMP,53.0,32,"[{'rtt': 140.385033}, {'rtt': 140.445074}, {'rtt': 140.364252}]",0,3,3,140.364252,140.445074,140.39811966666664,1009,1003761,1789353187,Ping,101.53.133.86,ping,240,1789353264
5080,2.6.2,19,198.41.0.4,4,198.41.0.4,172.19.0.2,ICMP,58.0,32,"[{'rtt': 7.308386}, {'rtt': 8.311234}, {'rtt': 7.617141}]",0,3,3,7.308386,8.311234,7.745587,1009,1003762,1789353230,Ping,85.146.98.128,ping,240,1789353262
5080,2.6.2,38,198.41.0.4,4,198.41.0.4,172.17.0.2,ICMP,57.0,32,"[{'rtt': 13.938293}, {'rtt': 13.30304}, {'rtt': 13.594412}]",0,3,3,13.30304,13.938293,13.611914999999998,1009,1003769,1789353191,Ping,95.174.224.153,ping,240,1789353272
5060,2.5.1,4,198.41.0.4,4,198.41.0.4,192.168.88.251,ICMP,57.0,32,"[{'rtt': 38.467543}, {'rtt': 38.54105}, {'rtt': 39.103322}]",0,3,3,38.467543,39.103322,38.70397166666666,1009,1003790,1789353182,Ping,190.122.166.242,ping,240,1789353236
5120,2.6.4,95,198.41.0.4,4,198.41.0.4,172.17.0.3,ICMP,47.0,32,"[{'rtt': 129.799117}, {'rtt': 129.917715}, {'rtt': 128.756953}]",0,3,3,128.756953,129.917715,129.49126166666665,1009,1003804,1789353212,Ping,95.165.78.239,ping,240,1789353305
5080,2.6.3,43,198.41.0.4,4,198.41.0.4,192.168.0.96,ICMP,52.0,32,"[{'rtt': 100.199091}, {'rtt': 95.073557}, {'rtt': 95.31502}]",0,3,3,95.073557,100.199091,96.862556,1009,1003815,1789353182,Ping,78.45.14.98,ping,240,1789353251
5080,2.6.3,45,198.41.0.4,4,198.41.0.4,78.156.155.52,ICMP,51.0,32,"[{'rtt': 90.119236}, {'rtt': 89.246579}, {'rtt': 89.230158}]",0,3,3,89.230158,90.119236,89.531991,1009,1003816,1789353184,Ping,78.156.155.52,ping,240,1789353264
5080,2.6.2,35,198.41.0.4,4,198.41.0.4,172.17.0.3,ICMP,57.0,32,"[{'rtt': 13.965775}, {'rtt': 13.489473}, {'rtt': 12.883096}]",0,3,3,12.883096,13.965775,13.446114666666666,1009,1003836,1789353198,Ping,95.174.224.135,ping,240,1789353277
5120,2.6.4,2,198.41.0.4,4,198.41.0.4,172.30.0.22,ICMP,52.0,32,"[{'rtt': 7.710443}, {'rtt': 7.69829}, {'rtt': 7.757632}]",0,3,3,7.69829,7.757632,7.722121666666666,1009,1003845,1789353232,Ping,185.111.56.94,ping,240,1789353292
5040,2.4.1,6,198.41.0.4,4,198.41.0.4,10.54.54.226,ICMP,58.0,32,"[{'rtt': 5.902344}, {'rtt': 5.491795}, {'rtt': 5.663059}]",0,3,3,5.491795,5.902344,5.6857326666666665,1009,1003879,1789353198,Ping,83.97.19.213,ping,240,1789353255
5120,2.6.4,41,198.41.0.4,4,198.41.0.4,192.168.0.49,ICMP,53.0,32,"[{'rtt': 155.734754}, {'rtt': 150.672014}, {'rtt': 151.857579}]",0,3,3,150.672014,155.734754,152.75478233333334,1009,1003882,1789353192,Ping,61.24.122.104,ping,240,1789353275
5040,2.4.1,26,198.41.0.4,4,198.41.0.4,149.28.119.37,ICMP,53.0,32,"[{'rtt': 21.91487}, {'rtt': 22.839556}, {'rtt': 22.076954}]",0,3,3,21.91487,22.839556,22.277126666666664,1009,1003885,1789353235,Ping,149.28.119.37,ping,240,1789353274
5040,2.4.1,59,198.41.0.4,4,198.41.0.4,172.105.237.172,ICMP,57.0,32,"[{'rtt': 1.71757}, {'rtt': 1.295525}, {'rtt': 1.13582}]",0,3,3,1.13582,1.71757,1.3829716666666665,1009,1003895,1789353213,Ping,172.105.237.172,ping,240,1789353273
5040,2.4.1,3,198.41.0.4,4,198.41.0.4,143.110.213.63,ICMP,57.0,32,"[{'rtt': 18.615862}, {'rtt': 18.699812}, {'rtt': 17.93366}]",0,3,3,17.93366,18.699812,18.416444666666667,1009,1003896,1789353218,Ping,143.110.213.63,ping,240,1789353277
5040,2.4.1,45,198.41.0.4,4,198.41.0.4,172.17.0.2,ICMP,56.0,20,"[{'rtt': 13.011844}, {'rtt': 11.858007}, {'rtt': 7.008424}]",0,3,3,7.008424,13.011844,10.626091666666667,1009,1003900,1789353197,Ping,77.249.73.231,ping,240,1789353280
5120,2.6.4,-1,198.41.0.4,4,198.41.0.4,172.21.0.2,ICMP,51.0,32,"[{'rtt': 37.597529}, {'rtt': 36.486737}, {'rtt': 36.351614}]",0,3,3,36.351614,37.597529,36.81196,1009,1003917,1789353217,Ping,46.161.1.171,ping,240,1789353285
5040,2.4.1,22,198.41.0.4,4,198.41.0.4,192.168.42.158,ICMP,59.0,20,"[{'rtt': 19.648327}, {'rtt': 19.177867}, {'rtt': 19.387106}]",0,3,3,19.177867,19.648327,19.404433333333333,1009,1003925,1789353201,Ping,82.66.141.243,ping,240,1789353307
5080,2.6.3,28,198.41.0.4,4,198.41.0.4,136.62.198.217,ICMP,58.0,32,"[{'rtt': 6.648468}, {'rtt': 6.888326}, {'rtt': 7.84805}]",0,3,3,6.648468,7.84805,7.128281333333334,1009,1003937,1789353234,Ping,136.62.198.217,ping,240,1789353256
5040,2.4.1,7,198.41.0.4,4,198.41.0.4,10.0.0.176,ICMP,58.0,32,"[{'rtt': 20.85733}, {'rtt': 20.602798}, {'rtt': 20.166064}]",0,3,3,20.166064,20.85733,20.542064,1009,1003940,1789353207,Ping,152.67.228.117,ping,240,1789353265
5040,2.4.1,8,198.41.0.4,4,198.41.0.4,10.0.0.16,ICMP,53.0,32,"[{'rtt': 114.995377}, {'rtt': 114.77578}, {'rtt': 115.052432}]",0,3,3,114.77578,115.052432,114.94119633333334,1009,1003949,1789353211,Ping,150.230.129.60,ping,240,1789353274
5080,2.6.3,12,198.41.0.4,4,198.41.0.4,81.39.247.172,ICMP,56.0,32,"[{'rtt': 40.665898}, {'rtt': 41.137253}, {'rtt': 40.087825}]",0,3,3,40.087825,41.137253,40.63032533333333,1009,1003970,1789353237,Ping,81.39.247.172,ping,240,1789353417
5040,2.4.1,31,198.41.0.4,4,198.41.0.4,213.226.135.100,ICMP,60.0,32,"[{'rtt': 27.354651}, {'rtt': 27.266945}, {'rtt': 26.939048}]",0,3,3,26.939048,27.354651,27.186881333333332,1009,1004007,1789353230,Ping,213.226.135.100,ping,240,1789353278
5040,2.4.1,31,198.41.0.4,4,198.41.0.4,10.54.80.243,ICMP,56.0,32,"[{'rtt': 9.497027}, {'rtt': 9.952979}, {'rtt': 10.164288}]",0,3,3,9.497027,10.164288,9.871431333333334,1009,1004010,1789353188,Ping,194.19.252.9,ping,240,1789353209
5080,2.6.2,25,198.41.0.4,4,198.41.0.4,109.94.110.7,ICMP,55.0,32,"[{'rtt': 48.529878}, {'rtt': 48.542757}, {'rtt': 48.596022}]",0,3,3,48.529878,48.596022,48.556219,1009,1004018,1789353192,Ping,109.94.110.7,ping,240,1789353273
5080,2.6.2,23,198.41.0.4,4,198.41.0.4,158.255.211.28,ICMP,57.0,32,"[{'rtt': 16.941727}, {'rtt': 17.604934}, {'rtt': 17.06356}]",0,3,3,16.941727,17.604934,17.203407,1009,1004019,1789353182,Ping,158.255.211.28,ping,240,1789353227
5080,2.6.2,22,198.41.0.4,4,198.41.0.4,207.154.199.34,ICMP,57.0,32,"[{'rtt': 7.343396}, {'rtt': 7.812906}, {'rtt': 7.620296}]",0,3,3,7.343396,7.812906,7.592199333333333,1009,1004034,1789353192,Ping,207.154.199.34,ping,240,1789353302
5080,2.6.2,0,198.41.0.4,4,198.41.0.4,194.62.97.213,ICMP,52.0,32,"[{'rtt': 29.260512}, {'rtt': 28.75519}, {'rtt': 28.784351}]",0,3,3,28.75519,29.260512,28.933351,1009,1004037,1789353238,Ping,194.62.97.213,ping,240,1789353310
5080,2.6.2,23,198.41.0.4,4,198.41.0.4,185.10.19.150,ICMP,59.0,32,"[{'rtt': 2.093537}, {'rtt': 1.915636}, {'rtt': 1.255656}]",0,3,3,1.255656,2.093537,1.754943,1009,1004044,1789353205,Ping,185.10.19.150,ping,240,1789353307
5080,2.6.2,13,198.41.0.4,4,198.41.0.4,159.89.171.96,ICMP,53.0,32,"[{'rtt': 134.667307}, {'rtt': 134.821711}, {'rtt': 135.078042}]",0,3,3,134.667307,135.078042,134.85568666666666,1009,1004047,1789353200,Ping,159.89.171.96,ping,240,1789353253
